PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P513
Station name, Point_Sal_CS2007
Begin Date, 2007-03-22
End Date, 2018-09-15
Release Date, 2018-11-17
Source file, P513.pbo.nam08.pos
Offset from source file, 136.03 mm North, -110.29 mm East, -3.07 mm Vertical
Reference position, 34.9072632191 North Latitude, -120.650172862 East Longitude, 284.58671 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2014-08-28,263.86, -218.02, 9.41, 1.19, 1.04, 4.51, suppf,
2014-08-29,262.95, -218.14, 10.84, 1.45, 1.25, 5.5, suppf,
2014-08-30,265.22, -219.81, 6.79, 1.43, 1.24, 5.38, suppf,
2014-08-31,265.00, -219.62, 1.37, 1.46, 1.29, 5.6, suppf,
2014-09-01,263.88, -219.76, 3.38, 1.07, 0.94, 4.12, suppf,
2014-09-02,264.48, -219.74, 4.14, 1.13, 0.99, 4.32, suppf,
2014-09-03,264.79, -219.78, 3.50, 1.26, 1.1, 4.7, suppf,
2014-09-04,264.48, -219.75, 4.09, 1.03, 0.91, 3.96, suppf,
2014-09-05,265.07, -220.04, -0.43, 1.05, 0.94, 3.99, suppf,
2014-09-06,264.28, -219.45, -3.58, 1.14, 1.02, 4.35, suppf,
2014-09-07,263.98, -218.94, -3.83, 1.3, 1.16, 5.01, suppf,
2014-09-08,266.14, -220.04, -0.89, 1.78, 1.55, 6.75, suppf,
2014-09-09,264.29, -220.42, -4.25, 1.06, 0.95, 4.04, suppf,
2014-09-10,265.12, -218.91, -0.03, 1.1, 1, 4.16, suppf,
2014-09-11,264.73, -220.08, 4.60, 1.38, 1.23, 5.23, suppf,
2014-09-12,266.16, -220.01, 1.86, 1.1, 0.99, 4.19, suppf,
2014-09-13,265.71, -220.06, 7.93, 1.17, 1.05, 4.46, suppf,
2014-09-14,265.83, -220.28, 6.82, 1.3, 1.18, 4.93, suppf,
2014-09-15,265.23, -221.37, 4.04, 1.19, 1.06, 4.54, suppf,
2014-09-16,266.80, -220.83, 3.38, 1.24, 1.11, 4.65, suppf,
2014-09-17,266.51, -220.31, -0.05, 1.27, 1.13, 4.82, suppf,
2014-09-18,265.84, -221.25, 5.14, 1.41, 1.28, 5.41, suppf,
2014-09-19,265.58, -221.37, -4.06, 1.29, 1.16, 4.89, suppf,
2014-09-20,267.00, -221.24, -2.71, 1.38, 1.25, 5.23, suppf,
2014-09-21,266.56, -221.41, -1.02, 1.11, 1.01, 4.22, suppf,
2014-09-22,266.71, -220.60, -0.65, 1.03, 0.95, 3.94, suppf,
2014-09-23,266.56, -222.06, -2.48, 1.19, 1.09, 4.53, suppf,
2014-09-24,266.23, -221.11, 6.83, 1.23, 1.14, 4.63, suppf,
2014-09-25,266.54, -221.58, 0.43, 1.56, 1.46, 5.97, suppf,
2014-09-26,266.06, -221.19, 0.92, 1.55, 1.42, 5.88, suppf,
2014-09-27,265.75, -223.12, -1.06, 1.27, 1.2, 4.81, suppf,
2014-09-28,266.53, -222.76, -4.74, 1.11, 1.04, 4.23, suppf,
2014-09-29,267.25, -222.14, 1.65, 1.13, 1.06, 4.28, suppf,
2014-09-30,266.93, -221.92, 0.88, 1.23, 1.15, 4.7, suppf,
2014-10-01,265.99, -220.52, -1.96, 1.31, 1.23, 4.99, suppf,
2014-10-02,267.93, -221.25, 4.71, 1.11, 1.05, 4.26, suppf,
2014-10-03,268.38, -221.24, -7.23, 1.07, 1.02, 4.05, suppf,
2014-10-04,267.84, -221.70, -2.36, 1.04, 0.97, 3.98, suppf,
2014-10-05,268.07, -222.15, -4.17, 1.05, 0.99, 4.01, suppf,
2014-10-06,267.91, -221.86, -1.35, 1.14, 1.09, 4.38, suppf,
2014-10-07,267.47, -221.07, -0.60, 1.01, 0.95, 3.88, suppf,
2014-10-08,267.70, -221.36, 3.08, 1.02, 0.97, 3.96, suppf,
2014-10-09,267.86, -222.31, 0.25, 1.02, 0.96, 3.93, suppf,
2014-10-10,267.51, -223.47, -0.31, 1.19, 1.12, 4.64, suppf,
2014-10-11,268.62, -222.55, -2.34, 1.11, 1.04, 4.26, suppf,
2014-10-12,268.37, -222.04, -0.34, 1.19, 1.11, 4.59, suppf,
2014-10-13,268.80, -222.33, -2.80, 1.09, 1.02, 4.24, suppf,
2014-10-14,269.62, -222.01, -3.67, 1.23, 1.14, 4.73, suppf,
2014-10-15,268.36, -221.65, 5.86, 1.51, 1.38, 5.73, suppf,
2014-10-16,268.81, -222.50, -1.50, 1.07, 0.98, 4.1, suppf,
2014-10-17,268.22, -222.48, 1.32, 1.16, 1.09, 4.46, suppf,
2014-10-18,267.91, -222.26, 2.44, 1.38, 1.29, 5.34, suppf,
2014-10-19,268.91, -222.56, -0.63, 1.17, 1.1, 4.49, suppf,
2014-10-20,267.94, -222.32, 4.10, 1.37, 1.28, 5.25, suppf,
2014-10-21,267.58, -220.98, -0.50, 1.41, 1.31, 5.41, suppf,
2014-10-22,269.80, -222.30, 0.88, 1.24, 1.19, 4.79, suppf,
2014-10-23,269.22, -222.42, 0.99, 1, 0.96, 3.86, suppf,
2014-10-24,269.46, -222.48, -0.14, 0.94, 0.9, 3.7, suppf,
2014-10-25,268.67, -222.54, 1.56, 1.16, 1.09, 4.45, suppf,
2014-10-26,269.05, -221.02, 2.63, 1.26, 1.2, 4.92, suppf,
2014-10-27,268.72, -222.46, 1.50, 1.13, 1.09, 4.39, suppf,
2014-10-28,268.79, -222.08, 3.45, 1.12, 1.04, 4.4, suppf,
2014-10-29,270.37, -221.64, -1.86, 1.06, 0.99, 4.11, suppf,
2014-10-30,269.96, -222.91, 3.85, 1.11, 1.06, 4.26, suppf,
2014-10-31,271.21, -222.12, 5.36, 1.32, 1.29, 5.11, suppf,
2014-11-01,269.55, -222.15, 11.53, 1.72, 1.62, 6.61, suppf,
2014-11-02,270.21, -222.81, 2.01, 1.11, 1.08, 4.26, suppf,
2014-11-03,270.00, -223.35, -1.18, 1.19, 1.15, 4.67, suppf,
2014-11-04,269.86, -223.24, 0.79, 1.14, 1.13, 4.44, suppf,
2014-11-05,271.61, -223.24, 4.41, 1.1, 1.08, 4.29, suppf,
2014-11-06,271.50, -223.27, 6.67, 1.07, 1.07, 4.16, suppf,
2014-11-07,271.83, -222.64, 7.02, 1.01, 0.96, 3.89, suppf,
2014-11-08,271.62, -222.98, 5.67, 1.13, 1.09, 4.37, suppf,
2014-11-09,270.82, -223.30, 7.45, 1.02, 1.02, 3.98, suppf,
2014-11-10,270.98, -223.95, 9.93, 1.04, 1.02, 4.02, suppf,
2014-11-11,271.25, -223.67, 4.78, 1.09, 1.08, 4.23, suppf,
2014-11-12,271.22, -223.44, 5.04, 1.1, 1.05, 4.24, suppf,
2014-11-13,271.65, -223.66, 4.91, 1.48, 1.45, 5.66, suppf,
2014-11-14,270.58, -223.41, 7.10, 1.33, 1.29, 5.12, suppf,
2014-11-15,270.32, -222.45, 6.08, 1.31, 1.25, 4.88, suppf,
2014-11-16,271.29, -223.46, 4.48, 1.39, 1.31, 5.31, suppf,
2014-11-17,273.27, -223.63, 4.41, 1.43, 1.39, 5.58, suppf,
2014-11-18,272.93, -224.37, 11.58, 1.29, 1.23, 4.96, suppf,
2014-11-19,270.59, -224.83, 10.35, 1.6, 1.5, 6.2, suppf,
2014-11-20,272.81, -224.48, 9.86, 1.26, 1.19, 4.8, suppf,
2014-11-21,272.63, -224.54, 7.41, 1.32, 1.25, 5.07, suppf,
2014-11-22,272.95, -224.68, 8.47, 1.39, 1.3, 5.31, suppf,
2014-11-23,272.14, -224.78, 5.94, 1.41, 1.32, 5.37, suppf,
2014-11-24,274.01, -224.72, 5.40, 1.2, 1.14, 4.56, suppf,
2014-11-25,273.64, -223.96, 3.61, 1.09, 1.04, 4.14, suppf,
2014-11-26,273.47, -224.39, 2.87, 1.07, 1.01, 4.11, suppf,
2014-11-27,273.17, -224.44, 5.95, 0.96, 0.9, 3.66, suppf,
2014-11-28,273.56, -225.34, 5.93, 1.28, 1.21, 4.77, suppf,
2014-11-29,274.28, -225.07, 14.79, 1.05, 0.99, 4, suppf,
2014-11-30,275.02, -224.29, 9.98, 1.48, 1.37, 5.66, suppf,
2014-12-01,275.38, -224.62, 1.31, 1.24, 1.16, 4.77, suppf,
2014-12-02,274.81, -225.74, 6.09, 1.77, 1.6, 6.82, suppf,
2014-12-03,277.40, -224.15, 1.66, 1.58, 1.46, 6.13, suppf,
2014-12-04,275.37, -226.07, 6.89, 1.27, 1.17, 4.89, suppf,
2014-12-05,275.09, -225.12, 1.77, 1.26, 1.15, 4.86, suppf,
2014-12-06,275.66, -224.57, 0.13, 1.1, 1.01, 4.21, suppf,
2014-12-07,274.34, -225.41, 2.29, 1.1, 1.01, 4.15, suppf,
2014-12-08,274.58, -225.98, -0.15, 1.25, 1.13, 4.73, suppf,
2014-12-09,275.06, -226.64, 1.66, 1.18, 1.08, 4.49, suppf,
2014-12-10,275.68, -226.45, 3.35, 1.29, 1.18, 4.88, suppf,
2014-12-11,276.94, -227.26, 12.35, 1.35, 1.26, 5.28, suppf,
2014-12-12,276.78, -226.29, 8.14, 1.8, 1.61, 6.67, suppf,
2014-12-13,275.84, -226.64, 1.83, 1.24, 1.16, 4.61, suppf,
2014-12-14,276.13, -225.61, -2.47, 1.36, 1.24, 5, suppf,
2014-12-15,276.39, -226.19, 3.46, 1.57, 1.43, 5.9, suppf,
2014-12-16,277.65, -226.34, 1.09, 1.64, 1.45, 6.13, suppf,
2014-12-17,275.24, -226.58, -0.62, 1.7, 1.54, 6.35, suppf,
2014-12-18,277.00, -226.47, -0.73, 1.16, 1.07, 4.36, suppf,
2014-12-19,276.88, -226.52, -5.21, 1.39, 1.29, 5.24, suppf,
2014-12-20,277.30, -226.58, -3.67, 1.1, 1.02, 4.16, suppf,
2014-12-21,275.16, -225.31, -0.04, 1.22, 1.11, 4.57, suppf,
2014-12-22,274.05, -229.95, -4.27, 1.61, 1.45, 6.15, suppf,
2014-12-23,276.13, -225.86, -5.52, 1.43, 1.29, 5.39, suppf,
2014-12-24,277.09, -226.35, 2.69, 1.11, 1.01, 4.28, suppf,
2014-12-25,273.93, -227.47, 2.01, 1.55, 1.39, 5.95, suppf,
2014-12-26,276.95, -226.59, -1.86, 1.13, 1.03, 4.28, suppf,
2014-12-27,278.30, -226.28, -1.93, 1.12, 1.01, 4.22, suppf,
2014-12-28,277.31, -226.75, -5.40, 1.08, 0.98, 4.12, suppf,
2014-12-29,277.71, -225.86, -0.91, 1.1, 0.98, 4.13, suppf,
2014-12-30,277.43, -226.80, -3.95, 1.17, 1.04, 4.38, suppf,
2014-12-31,278.33, -227.17, -4.06, 1.3, 1.16, 4.85, suppf,
2015-01-01,278.44, -227.58, 0.73, 1.03, 0.93, 3.89, suppf,
2015-01-02,278.44, -227.21, -1.55, 1.02, 0.93, 3.81, suppf,
2015-01-03,277.34, -227.17, -3.33, 1.01, 0.91, 3.84, suppf,
2015-01-04,278.00, -227.62, -6.92, 1.07, 0.97, 4.05, suppf,
2015-01-05,279.46, -227.26, -2.63, 1.18, 1.06, 4.46, suppf,
2015-01-06,278.26, -226.94, -2.62, 1.04, 0.95, 3.9, suppf,
2015-01-07,278.85, -228.04, -3.81, 0.99, 0.89, 3.77, suppf,
2015-01-08,278.65, -227.95, -3.61, 1.18, 1.06, 4.47, suppf,
2015-01-09,279.03, -228.66, 2.86, 1.54, 1.38, 5.79, suppf,
2015-01-10,279.50, -229.13, 2.92, 1.43, 1.27, 5.38, suppf,
2015-01-11,279.71, -228.93, -0.44, 1.32, 1.17, 4.92, suppf,
2015-01-12,278.16, -228.19, -1.49, 1.1, 0.99, 4.19, suppf,
2015-01-13,278.93, -227.85, -1.40, 1.18, 1.06, 4.42, suppf,
2015-01-14,279.04, -228.94, -0.54, 1.03, 0.92, 3.85, suppf,
2015-01-15,279.26, -228.05, -0.28, 1.08, 0.99, 4.08, suppf,
2015-01-16,279.11, -229.23, 0.09, 1.26, 1.13, 4.75, suppf,
2015-01-17,281.47, -228.50, -4.25, 1.33, 1.19, 5.05, suppf,
2015-01-18,279.47, -228.97, 6.16, 1.13, 1.02, 4.24, suppf,
2015-01-19,277.52, -228.70, -0.87, 1.22, 1.09, 4.6, suppf,
2015-01-20,278.26, -228.72, -1.57, 1.42, 1.25, 5.34, suppf,
2015-01-21,279.70, -228.96, -1.01, 1.18, 1.06, 4.47, suppf,
2015-01-22,280.40, -229.77, -0.87, 1.01, 0.9, 3.84, suppf,
2015-01-23,280.28, -229.13, -1.34, 1.03, 0.92, 3.87, suppf,
2015-01-24,280.59, -229.00, 5.67, 1.04, 0.94, 3.94, suppf,
2015-01-25,280.38, -229.52, 1.02, 1.12, 1, 4.19, suppf,
2015-01-26,280.07, -229.82, 2.26, 1.42, 1.23, 5.32, suppf,
2015-01-27,280.26, -229.77, 1.52, 1.25, 1.1, 4.66, suppf,
2015-01-28,280.73, -229.95, -1.23, 1.2, 1.06, 4.51, suppf,
2015-01-29,280.55, -229.51, -0.17, 1.21, 1.07, 4.56, suppf,
2015-01-30,280.50, -229.87, -6.61, 1.11, 0.99, 4.17, suppf,
2015-01-31,279.60, -230.73, -1.48, 1.09, 0.97, 4.13, suppf,
2015-02-01,279.88, -230.66, -1.35, 1.13, 0.99, 4.25, suppf,
2015-02-02,280.18, -230.56, 0.76, 1.12, 0.98, 4.19, suppf,
2015-02-03,280.94, -231.22, 1.41, 1.08, 0.96, 4.05, suppf,
2015-02-04,280.69, -230.25, 0.43, 0.99, 0.88, 3.71, suppf,
2015-02-05,281.41, -229.73, 2.69, 1.05, 0.95, 3.99, suppf,
2015-02-06,281.80, -231.39, 4.50, 1.32, 1.17, 5, suppf,
2015-02-07,285.57, -230.80, -6.97, 1.77, 1.54, 6.61, suppf,
2015-02-08,283.28, -231.15, 1.91, 1.52, 1.33, 5.65, suppf,
2015-02-09,281.74, -231.25, -5.55, 1.44, 1.25, 5.36, suppf,
2015-02-10,279.75, -231.45, -8.38, 1.42, 1.25, 5.32, suppf,
2015-02-11,281.06, -231.40, -3.45, 1.21, 1.06, 4.49, suppf,
2015-02-12,281.81, -230.97, -2.98, 1.05, 0.93, 3.94, suppf,
2015-02-13,282.43, -230.83, -2.32, 1.15, 1.01, 4.3, suppf,
2015-02-14,282.09, -231.15, -0.70, 1.08, 0.95, 4, suppf,
2015-02-15,282.17, -230.26, 1.29, 1.03, 0.91, 3.86, suppf,
2015-02-16,281.75, -230.91, -1.77, 1.02, 0.9, 3.82, suppf,
2015-02-17,281.47, -231.15, -1.34, 1.04, 0.9, 3.86, suppf,
2015-02-18,281.73, -231.32, -0.77, 1, 0.87, 3.71, suppf,
2015-02-19,281.95, -231.03, 2.77, 1.09, 0.96, 4.07, suppf,
2015-02-20,283.32, -231.48, -2.83, 1.14, 1, 4.26, suppf,
2015-02-21,282.14, -232.33, 3.21, 1.09, 0.94, 4.01, suppf,
2015-02-22,282.76, -232.12, 4.88, 1.28, 1.12, 4.78, suppf,
2015-02-23,282.21, -231.69, 2.37, 1.23, 1.08, 4.61, suppf,
2015-02-24,282.13, -231.68, -3.58, 1.18, 1.04, 4.41, suppf,
2015-02-25,283.49, -231.55, -5.50, 1.12, 0.98, 4.17, suppf,
2015-02-26,282.56, -232.04, -2.54, 1.09, 0.97, 4.07, suppf,
2015-02-27,282.23, -231.90, 2.71, 1.18, 1.04, 4.38, suppf,
2015-02-28,281.76, -232.64, 6.45, 1.39, 1.22, 5.16, suppf,
2015-03-01,283.05, -234.35, 4.04, 1.3, 1.14, 4.85, suppf,
2015-03-02,283.05, -233.93, -4.93, 1.44, 1.25, 5.31, suppf,
2015-03-03,282.92, -232.80, -1.10, 1.09, 0.96, 4.06, suppf,
2015-03-04,282.97, -233.24, -3.76, 1.09, 0.95, 4.03, suppf,
2015-03-05,283.39, -233.11, -1.25, 1.13, 0.98, 4.24, suppf,
2015-03-06,283.08, -232.42, -3.06, 1.1, 0.97, 4.07, suppf,
2015-03-07,284.09, -232.49, -0.15, 1.17, 1.04, 4.37, suppf,
2015-03-08,283.61, -233.20, -2.55, 1.09, 0.96, 4.05, suppf,
2015-03-09,283.25, -233.06, 2.64, 1.19, 1.05, 4.43, suppf,
2015-03-10,283.68, -233.46, 5.30, 1.02, 0.91, 3.85, suppf,
2015-03-11,283.16, -233.39, -0.21, 1.58, 1.38, 5.9, suppf,
2015-03-12,283.07, -232.39, -9.11, 1.45, 1.28, 5.48, suppf,
2015-03-13,283.20, -233.95, -1.89, 1.18, 1.04, 4.4, suppf,
2015-03-14,284.40, -233.33, 4.59, 1.2, 1.08, 4.55, suppf,
2015-03-15,284.11, -233.56, 2.49, 1.05, 0.95, 3.95, suppf,
2015-03-16,284.10, -234.18, 2.49, 1.11, 0.99, 4.16, suppf,
2015-03-17,284.06, -232.30, -3.08, 1.36, 1.21, 5.13, suppf,
2015-03-18,285.02, -233.06, -2.85, 1.33, 1.18, 4.96, suppf,
2015-03-19,283.24, -233.92, -4.94, 1.19, 1.06, 4.46, suppf,
2015-03-20,284.10, -233.28, -1.59, 1.25, 1.11, 4.62, suppf,
2015-03-21,284.36, -233.32, -1.95, 1.14, 1.01, 4.28, suppf,
2015-03-22,283.49, -233.81, -3.35, 1.32, 1.17, 4.97, suppf,
2015-03-23,284.30, -233.36, -0.44, 1.27, 1.12, 4.77, suppf,
2015-03-24,284.86, -233.83, -0.43, 1.11, 0.99, 4.22, suppf,
